	origin_source_name	origin_entity_id	tamr_id	address	DOB	billingNumber	customerID	email	firstName	lastName	name	phoneNum	city	gender	state	zip	streetAddress	last_purchase_date	sales	phone_number_extracted	state_descriptive	accountDate
13	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
14	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
15	Globex_Store_Customers	2777	-1494959100959178024	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['2777']	['a.berry@hotmail.com']	['Allyn ']	['Berry']	['Allyn Berry']	[None]	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		476.35			
16	Universal_Exports_Instore	1019180	-3372476110766702389	['65 Warbler Pass, Indianapolis, IN 46216']	['04/10/1991']	['5602245135552433152']	['1019180']	['aberry3j@gravatar.com']	['Allen']	['Berry']	['Allen Berry']	['1-(317)205-1272']	['Indianapolis']	['Male']	['IN']	['46216']	['65 Warbler Pass']		456.63	['13172051272']		['01/03/2014']
17	Universal_Exports_Online	2793	-5458066669385996110	['65 Warblr Pas, Indianapolis, IN 46216']			['2793']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		602.48	['']		
18	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
19	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
20	Globex_Store_Customers	111	-9204894186229320731	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['111']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		609.95	['']		
21	Globex_Store_Customers	2777	-1494959100959178024	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['2777']	['a.berry@hotmail.com']	['Allyn ']	['Berry']	['Allyn Berry']	[None]	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		476.35			
22	Universal_Exports_Instore	1019180	-3372476110766702389	['65 Warbler Pass, Indianapolis, IN 46216']	['04/10/1991']	['5602245135552433152']	['1019180']	['aberry3j@gravatar.com']	['Allen']	['Berry']	['Allen Berry']	['1-(317)205-1272']	['Indianapolis']	['Male']	['IN']	['46216']	['65 Warbler Pass']		456.63	['13172051272']		['01/03/2014']
23	Universal_Exports_Online	2793	-5458066669385996110	['65 Warblr Pas, Indianapolis, IN 46216']			['2793']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		602.48	['']		
24	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
25	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
26	Globex_Store_Customers	111	-9204894186229320731	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['111']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		609.95	['']		
27	Universal_Exports_Online	5459	1809472887504948492	['65 Warblr Pas, Indianapolis, IN 46216']			['5459']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		415.31	['']		
28	Globex_Store_Customers	2777	-1494959100959178024	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['2777']	['a.berry@hotmail.com']	['Allyn ']	['Berry']	['Allyn Berry']	[None]	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		476.35			
29	Universal_Exports_Instore	1019180	-3372476110766702389	['65 Warbler Pass, Indianapolis, IN 46216']	['04/10/1991']	['5602245135552433152']	['1019180']	['aberry3j@gravatar.com']	['Allen']	['Berry']	['Allen Berry']	['1-(317)205-1272']	['Indianapolis']	['Male']	['IN']	['46216']	['65 Warbler Pass']		456.63	['13172051272']		['01/03/2014']
30	Universal_Exports_Online	2793	-5458066669385996110	['65 Warblr Pas, Indianapolis, IN 46216']			['2793']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		602.48	['']		
31	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
32	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
33	Globex_Store_Customers	111	-9204894186229320731	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['111']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		609.95	['']		
34	Universal_Exports_Online	5459	1809472887504948492	['65 Warblr Pas, Indianapolis, IN 46216']			['5459']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		415.31	['']		
35	Universal_Exports_Online	102	5944701184581786179	['65 Warbler Pass, Indianapolis, IN 46216']			['102']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		432.62	['13172051272']		
36	Globex_Store_Customers	2777	-1494959100959178024	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['2777']	['a.berry@hotmail.com']	['Allyn ']	['Berry']	['Allyn Berry']	[None]	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		476.35			
37	Universal_Exports_Instore	1019180	-3372476110766702389	['65 Warbler Pass, Indianapolis, IN 46216']	['04/10/1991']	['5602245135552433152']	['1019180']	['aberry3j@gravatar.com']	['Allen']	['Berry']	['Allen Berry']	['1-(317)205-1272']	['Indianapolis']	['Male']	['IN']	['46216']	['65 Warbler Pass']		456.63	['13172051272']		['01/03/2014']
38	Universal_Exports_Online	2793	-5458066669385996110	['65 Warblr Pas, Indianapolis, IN 46216']			['2793']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		602.48	['']		
39	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
40	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
41	Globex_Store_Customers	111	-9204894186229320731	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['111']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		609.95	['']		
42	Universal_Exports_Online	5459	1809472887504948492	['65 Warblr Pas, Indianapolis, IN 46216']			['5459']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		415.31	['']		
43	Universal_Exports_Online	102	5944701184581786179	['65 Warbler Pass, Indianapolis, IN 46216']			['102']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		432.62	['13172051272']		
44	Universal_Exports_Online	111	7816200698933538866	['65 Warblr Passage, Indianapolis, IN 46216']			['111']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Passage']		405.55	['']		
45	Globex_Store_Customers	2777	-1494959100959178024	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['2777']	['a.berry@hotmail.com']	['Allyn ']	['Berry']	['Allyn Berry']	[None]	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		476.35			
46	Universal_Exports_Instore	1019180	-3372476110766702389	['65 Warbler Pass, Indianapolis, IN 46216']	['04/10/1991']	['5602245135552433152']	['1019180']	['aberry3j@gravatar.com']	['Allen']	['Berry']	['Allen Berry']	['1-(317)205-1272']	['Indianapolis']	['Male']	['IN']	['46216']	['65 Warbler Pass']		456.63	['13172051272']		['01/03/2014']
47	Universal_Exports_Online	2793	-5458066669385996110	['65 Warblr Pas, Indianapolis, IN 46216']			['2793']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		602.48	['']		
48	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
49	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
50	Globex_Store_Customers	111	-9204894186229320731	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['111']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		609.95	['']		
51	Universal_Exports_Online	5459	1809472887504948492	['65 Warblr Pas, Indianapolis, IN 46216']			['5459']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		415.31	['']		
52	Universal_Exports_Online	102	5944701184581786179	['65 Warbler Pass, Indianapolis, IN 46216']			['102']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		432.62	['13172051272']		
53	Universal_Exports_Online	111	7816200698933538866	['65 Warblr Passage, Indianapolis, IN 46216']			['111']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Passage']		405.55	['']		
54	Globex_Store_Customers	102	8779782576164867739	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['102']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		567.14	['13172051272']		
55	Globex_Store_Customers	2777	-1494959100959178024	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['2777']	['a.berry@hotmail.com']	['Allyn ']	['Berry']	['Allyn Berry']	[None]	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		476.35			
56	Universal_Exports_Instore	1019180	-3372476110766702389	['65 Warbler Pass, Indianapolis, IN 46216']	['04/10/1991']	['5602245135552433152']	['1019180']	['aberry3j@gravatar.com']	['Allen']	['Berry']	['Allen Berry']	['1-(317)205-1272']	['Indianapolis']	['Male']	['IN']	['46216']	['65 Warbler Pass']		456.63	['13172051272']		['01/03/2014']
57	Universal_Exports_Online	2793	-5458066669385996110	['65 Warblr Pas, Indianapolis, IN 46216']			['2793']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		602.48	['']		
58	Universal_Exports_Online	2784	-5750849436681447248	['65 Warbler Pass, Indianapolis, IN 46216']			['2784']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		300.65	['13172051272']		
59	Universal_Exports_Online	2777	-7471117817870803375	['65 Warblr Pas, Indianapolis, IN 46216']			['2777']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		322.29	['']		
60	Globex_Store_Customers	111	-9204894186229320731	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['111']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		609.95	['']		
61	Universal_Exports_Online	5459	1809472887504948492	['65 Warblr Pas, Indianapolis, IN 46216']			['5459']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		415.31	['']		
62	Universal_Exports_Online	102	5944701184581786179	['65 Warbler Pass, Indianapolis, IN 46216']			['102']		['Alyn']	['Berry']	['Alyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		432.62	['13172051272']		
63	Universal_Exports_Online	111	7816200698933538866	['65 Warblr Passage, Indianapolis, IN 46216']			['111']		['Allyn']	['Berry']	['Allyn Berry']	['']	['Indianapolis']		['IN']	['46216']	['65 Warbler Passage']		405.55	['']		
64	Globex_Store_Customers	102	8779782576164867739	['65 Warblr Pas, Indianapolis, IN 46216']	['4/10/91']		['102']	['aberry3j@gravatar.com']	['Allyn']	['Berry']	['Allyn Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']		567.14	['13172051272']		
65	Acme_Online	291139	9165901141310997827	['65 Warbler Pass, Indianapolis, IN 46216']		['5602245135552433152']	['291139']	['']	['Alan']	['Berry']	['Alan Berry']	['1-(317)205-1272']	['Indianapolis']		['IN']	['46216']	['65 Warbler Pass']	['01/03/2014']	689.43	['13172051272']		
66	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
67	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
68	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
69	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
70	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
71	Universal_Exports_Online	2779	-7660631350637877825	['9 Aberg Trail, Phil, PA 19151']			['2779']		['Diane']	['Arnie']	['Diane Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		319.6	['']		
72	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
73	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
74	Universal_Exports_Online	2779	-7660631350637877825	['9 Aberg Trail, Phil, PA 19151']			['2779']		['Diane']	['Arnie']	['Diane Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		319.6	['']		
75	Universal_Exports_Online	104	-7770220499848776960	['9 Aberg Tl, Phil, PA 19151']			['104']		['Diane']	['Arny']	['Diane Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		509.82	['']		
76	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
77	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
78	Universal_Exports_Online	2779	-7660631350637877825	['9 Aberg Trail, Phil, PA 19151']			['2779']		['Diane']	['Arnie']	['Diane Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		319.6	['']		
79	Universal_Exports_Online	104	-7770220499848776960	['9 Aberg Tl, Phil, PA 19151']			['104']		['Diane']	['Arny']	['Diane Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		509.82	['']		
80	Globex_Store_Customers	2779	-8279466380072836637	['9 Aberg Trail, Phil, PA 19151']	['7/31/66']		['2779']	['dianne.arnie@gmail.com']	['Dianne ']	['Arnie']	['Dianne Arnie']	[None]	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		421.35			
81	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
82	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
83	Universal_Exports_Online	2779	-7660631350637877825	['9 Aberg Trail, Phil, PA 19151']			['2779']		['Diane']	['Arnie']	['Diane Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		319.6	['']		
84	Universal_Exports_Online	104	-7770220499848776960	['9 Aberg Tl, Phil, PA 19151']			['104']		['Diane']	['Arny']	['Diane Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		509.82	['']		
85	Globex_Store_Customers	2779	-8279466380072836637	['9 Aberg Trail, Phil, PA 19151']	['7/31/66']		['2779']	['dianne.arnie@gmail.com']	['Dianne ']	['Arnie']	['Dianne Arnie']	[None]	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		421.35			
86	Globex_Store_Customers	113	-8521920284824639928	['9 Aberg Trail, Phili, PA 19151']	['7/31/66']		['113']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		317.03	['']		
87	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
88	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
89	Universal_Exports_Online	2779	-7660631350637877825	['9 Aberg Trail, Phil, PA 19151']			['2779']		['Diane']	['Arnie']	['Diane Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		319.6	['']		
90	Universal_Exports_Online	104	-7770220499848776960	['9 Aberg Tl, Phil, PA 19151']			['104']		['Diane']	['Arny']	['Diane Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		509.82	['']		
91	Globex_Store_Customers	2779	-8279466380072836637	['9 Aberg Trail, Phil, PA 19151']	['7/31/66']		['2779']	['dianne.arnie@gmail.com']	['Dianne ']	['Arnie']	['Dianne Arnie']	[None]	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		421.35			
92	Globex_Store_Customers	113	-8521920284824639928	['9 Aberg Trail, Phili, PA 19151']	['7/31/66']		['113']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		317.03	['']		
93	Globex_Store_Customers	104	-8851650468923847780	['9 Aberg Trail, Phil, PA 19151']	['7/31/66']		['104']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		485.87	['']		
94	Universal_Exports_Instore	1032567	-1972742026578066445	['9 Aberg Trail, Philadelphia, PA 19151']	['07/31/1966']	['']	['1032567']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']	['Female']	['PA']	['19151']	['9 Aberg Trail']		456.84	['']		['09/01/2012']
95	Universal_Exports_Online	5461	-6936409825202432153	['9 Aberg Trail, Phil, PA 19151']			['5461']		['Diana']	['Arny']	['Diana Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		589.28	['']		
96	Universal_Exports_Online	2779	-7660631350637877825	['9 Aberg Trail, Phil, PA 19151']			['2779']		['Diane']	['Arnie']	['Diane Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		319.6	['']		
97	Universal_Exports_Online	104	-7770220499848776960	['9 Aberg Tl, Phil, PA 19151']			['104']		['Diane']	['Arny']	['Diane Arny']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		509.82	['']		
98	Globex_Store_Customers	2779	-8279466380072836637	['9 Aberg Trail, Phil, PA 19151']	['7/31/66']		['2779']	['dianne.arnie@gmail.com']	['Dianne ']	['Arnie']	['Dianne Arnie']	[None]	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		421.35			
99	Globex_Store_Customers	113	-8521920284824639928	['9 Aberg Trail, Phili, PA 19151']	['7/31/66']		['113']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		317.03	['']		
100	Globex_Store_Customers	104	-8851650468923847780	['9 Aberg Trail, Phil, PA 19151']	['7/31/66']		['104']	['darnoldea@icio.us']	['Dianne']	['Arnie']	['Dianne Arnie']	['']	['Philadelphia']		['PA']	['19151']	['9 Aberg Trail']		485.87	['']		
